Departure_ScheduledTimeUTC_DateTime,Departure_TimeStatus_Code,Arrival_AirportCode,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code,Delay_minutes
2024-08-29T14:15Z,OT,LIN,2024-08-29T15,2024-08-29T15,FE,-6.0
2024-08-29T14:15Z,OT,PMI,2024-08-29T16,2024-08-29T16,OT,5.0
2024-08-29T14:15Z,DL,BOD,2024-08-29T16,2024-08-29T17,DL,106.0
2024-08-29T12:20Z,DL,YUL,2024-08-29T20,2024-08-29T22,DL,123.0
2024-08-29T14:20Z,OT,DBV,2024-08-29T16,2024-08-29T16,OT,3.0
2024-08-29T14:20Z,OT,SPU,2024-08-29T16,2024-08-29T16,FE,-1.0
2024-08-29T14:20Z,OT,EDI,2024-08-29T16,2024-08-29T16,FE,-4.0
2024-08-29T14:20Z,OT,RNS,2024-08-29T15,2024-08-29T15,OT,5.0
2024-08-29T14:25Z,OT,BLQ,2024-08-29T15,2024-08-29T15,OT,14.0
2024-08-29T14:25Z,OT,AMS,2024-08-29T15,2024-08-29T15,OT,0.0
2024-08-29T14:25Z,OT,BRU,2024-08-29T15,2024-08-29T15,OT,2.0
2024-08-29T14:25Z,OT,NTE,2024-08-29T16,2024-08-29T16,OT,15.0
2024-08-29T14:25Z,OT,MRS,2024-08-29T16,2024-08-29T16,OT,3.0
2024-08-29T14:25Z,OT,TLS,2024-08-29T16,2024-08-29T16,OT,5.0
2024-08-29T14:30Z,OT,CDG,2024-08-29T15,2024-08-29T15,FE,-1.0
2024-08-29T14:35Z,DL,GRZ,2024-08-29T15,2024-08-29T16,DL,35.0
2024-08-29T14:35Z,DL,BUD,2024-08-29T16,2024-08-29T16,DL,13.0
2024-08-29T14:40Z,DL,FLR,2024-08-29T16,2024-08-29T16,DL,15.0
2024-08-29T14:40Z,DL,FCO,2024-08-29T16,2024-08-29T17,DL,72.0
2024-08-29T14:40Z,DL,MXP,2024-08-29T15,2024-08-29T16,DL,24.0
2024-08-29T14:40Z,DL,WAW,2024-08-29T16,2024-08-29T17,DL,60.0
2024-08-29T14:45Z,DL,BER,2024-08-29T15,2024-08-29T16,DL,17.0
2024-08-29T14:45Z,OT,GOT,2024-08-29T16,2024-08-29T16,FE,-3.0
2024-08-29T14:45Z,OT,NCE,2024-08-29T16,2024-08-29T16,FE,-2.0
2024-08-29T14:50Z,OT,BRE,2024-08-29T15,2024-08-29T15,OT,1.0
2024-08-29T14:50Z,DL,BHX,2024-08-29T16,2024-08-29T17,DL,41.0
2024-08-29T14:50Z,OT,BSL,2024-08-29T15,2024-08-29T15,OT,4.0
2024-08-29T14:50Z,DL,PRG,2024-08-29T15,2024-08-29T15,DL,5.0
2024-08-29T14:55Z,DL,FMO,2024-08-29T15,2024-08-29T15,DL,14.0
2024-08-29T14:55Z,DL,LYS,2024-08-29T16,2024-08-29T16,DL,13.0
2024-08-29T14:55Z,DL,KRK,2024-08-29T16,2024-08-29T16,DL,1.0
2024-08-29T15:00Z,OT,HAM,2024-08-29T16,2024-08-29T16,OT,0.0
2024-08-29T15:00Z,DL,DRS,2024-08-29T16,2024-08-29T16,DL,5.0
2024-08-29T15:00Z,OT,CPH,2024-08-29T16,2024-08-29T16,FE,-2.0
2024-08-29T15:00Z,OT,LHR,2024-08-29T16,2024-08-29T16,FE,-10.0
2024-08-29T15:00Z,DL,SZG,2024-08-29T16,2024-08-29T16,DL,19.0
2024-08-29T15:00Z,DL,MAD,2024-08-29T17,2024-08-29T17,DL,12.0
2024-08-29T15:05Z,DL,HAJ,2024-08-29T15,2024-08-29T16,DL,61.0
2024-08-29T15:05Z,DL,DUS,2024-08-29T15,2024-08-29T16,DL,29.0
2024-08-29T15:05Z,DL,LEJ,2024-08-29T16,2024-08-29T16,DL,27.0
2024-08-29T15:10Z,DL,LIN,2024-08-29T16,2024-08-29T16,DL,21.0
2024-08-29T15:15Z,DL,MUC,2024-08-29T16,2024-08-29T16,DL,30.0
2024-08-29T15:15Z,OT,JFK,2024-08-30T00,2024-08-30T00,DL,23.0
2024-08-29T15:20Z,DL,LUX,2024-08-29T16,2024-08-29T16,DL,37.0
2024-08-29T15:20Z,DL,STR,2024-08-29T16,2024-08-29T16,DL,37.0
2024-08-29T15:20Z,DL,MXP,2024-08-29T16,2024-08-29T16,DL,10.0
2024-08-29T15:20Z,DL,ORD,2024-08-30T00,2024-08-30T01,DL,38.0
2024-08-29T15:20Z,DL,GYD,2024-08-29T20,2024-08-29T20,DL,25.0
2024-08-29T15:20Z,OT,AMS,2024-08-29T16,2024-08-29T16,OT,4.0
2024-08-29T15:20Z,DL,CDG,2024-08-29T16,2024-08-29T16,DL,21.0
2024-08-29T15:20Z,DL,IST,2024-08-29T18,2024-08-29T19,DL,51.0
2024-08-29T15:20Z,DL,VIE,2024-08-29T16,2024-08-29T17,DL,32.0
2024-08-29T15:30Z,OT,LAS,2024-08-30T02,2024-08-30T02,OT,4.0
2024-08-29T15:30Z,DL,BCN,2024-08-29T17,2024-08-29T18,DL,53.0
2024-08-29T15:40Z,OT,GVA,2024-08-29T16,2024-08-29T16,OT,10.0
2024-08-29T15:45Z,OT,BER,2024-08-29T16,2024-08-29T16,OT,0.0
2024-08-29T16:00Z,OT,HAM,2024-08-29T17,2024-08-29T17,OT,10.0
2024-08-29T16:00Z,DL,LHR,2024-08-29T17,2024-08-29T18,DL,39.0
2024-08-29T16:00Z,DL,ZAG,2024-08-29T17,2024-08-29T17,DL,23.0
2024-08-29T16:10Z,OT,LCY,2024-08-29T17,2024-08-29T17,FE,-11.0
2024-08-29T16:10Z,OT,VIE,2024-08-29T17,2024-08-29T17,FE,-1.0
2024-08-29T16:15Z,OT,MUC,2024-08-29T17,2024-08-29T17,FE,-4.0
2024-08-29T16:25Z,OT,ZRH,2024-08-29T17,2024-08-29T17,FE,-5.0
2024-08-29T17:00Z,DL,HAM,2024-08-29T18,2024-08-29T18,DL,9.0
2024-08-29T17:20Z,OT,ARN,2024-08-29T19,2024-08-29T19,FE,-11.0
2024-08-29T17:20Z,OT,SOF,2024-08-29T19,2024-08-29T19,FE,-1.0
2024-08-29T17:35Z,DL,MBA,2024-08-30T02,2024-08-30T02,DL,8.0
2024-08-29T17:40Z,OT,AYT,2024-08-29T21,2024-08-29T21,OT,6.0
2024-08-29T17:45Z,OT,BER,2024-08-29T18,2024-08-29T18,OT,1.0
2024-08-29T17:50Z,FE,WAW,2024-08-29T19,2024-08-29T19,OT,4.0
2024-08-29T17:55Z,OT,LIS,2024-08-29T21,2024-08-29T21,OT,4.0
2024-08-29T18:00Z,OT,LHR,2024-08-29T19,2024-08-29T19,OT,9.0
2024-08-29T18:00Z,OT,WRO,2024-08-29T19,2024-08-29T19,FE,-2.0
2024-08-29T18:00Z,DL,LJU,2024-08-29T19,2024-08-29T19,DL,36.0
2024-08-29T17:35Z,DL,MBA,2024-08-30T02,2024-08-30T02,DL,8.0
2024-08-29T18:00Z,OT,LHR,2024-08-29T19,2024-08-29T19,OT,9.0
2024-08-29T18:00Z,OT,WRO,2024-08-29T19,2024-08-29T19,FE,-2.0
2024-08-29T18:00Z,DL,LJU,2024-08-29T19,2024-08-29T19,DL,36.0
2024-08-29T18:10Z,OT,RIX,2024-08-29T20,2024-08-29T20,OT,7.0
2024-08-29T18:10Z,OT,CDG,2024-08-29T19,2024-08-29T19,OT,2.0
2024-08-29T18:10Z,OT,MLA,2024-08-29T20,2024-08-29T20,FE,-2.0
2024-08-29T18:10Z,DL,ADB,2024-08-29T21,2024-08-29T21,FE,-3.0
2024-08-29T18:15Z,OT,HAM,2024-08-29T19,2024-08-29T19,OT,1.0
2024-08-29T18:15Z,OT,MUC,2024-08-29T19,2024-08-29T19,FE,-6.0
2024-08-29T18:15Z,OT,BIO,2024-08-29T20,2024-08-29T20,FE,-5.0
2024-08-29T18:15Z,DL,VIE,2024-08-29T19,2024-08-29T19,DL,10.0
2024-08-29T18:30Z,OT,NAP,2024-08-29T20,2024-08-29T20,OT,8.0
2024-08-29T18:30Z,OT,WAW,2024-08-29T20,2024-08-29T20,OT,8.0
2024-08-29T18:30Z,DL,GDN,2024-08-29T20,2024-08-29T20,DL,17.0
2024-08-29T18:30Z,DL,CPH,2024-08-29T19,2024-08-29T21,DL,77.0
2024-08-29T18:35Z,DL,OTP,2024-08-29T20,2024-08-29T21,DL,12.0
2024-08-29T18:40Z,DL,CPH,2024-08-29T20,2024-08-29T20,DL,33.0
2024-08-29T18:40Z,DL,SVG,2024-08-29T20,2024-08-29T20,DL,20.0
2024-08-29T18:40Z,OT,ATH,2024-08-29T21,2024-08-29T21,FE,-1.0
2024-08-29T18:40Z,OT,ASR,2024-08-29T22,2024-08-29T22,OT,1.0
2024-08-29T18:45Z,OT,HND,2024-08-30T07,2024-08-30T07,OT,1.0
2024-08-29T18:45Z,FE,ZAG,2024-08-29T20,2024-08-29T20,FE,-5.0
2024-08-29T18:50Z,OT,VCE,2024-08-29T20,2024-08-29T20,FE,-3.0
2024-08-29T18:50Z,DL,VNO,2024-08-29T20,2024-08-29T21,DL,22.0
2024-08-29T18:50Z,DL,MAD,2024-08-29T21,2024-08-29T22,DL,45.0
2024-08-29T18:50Z,DL,ZRH,2024-08-29T19,2024-08-29T20,DL,21.0
2024-08-29T18:55Z,OT,PVG,2024-08-30T06,2024-08-30T06,FE,-1.0
2024-08-29T18:55Z,DL,OPO,2024-08-29T21,2024-08-29T21,DL,12.0
2024-08-29T19:00Z,DL,WDH,2024-08-30T05,2024-08-30T05,DL,22.0
2024-08-29T19:00Z,OT,NCE,2024-08-29T20,2024-08-29T20,OT,11.0
2024-08-29T19:00Z,OT,LYS,2024-08-29T20,2024-08-29T20,OT,1.0
2024-08-29T19:00Z,DL,BCN,2024-08-29T21,2024-08-29T21,DL,28.0
2024-08-29T19:00Z,DL,VLC,2024-08-29T21,2024-08-29T21,DL,19.0
2024-08-29T19:00Z,FE,GVA,2024-08-29T20,2024-08-29T20,OT,0.0
2024-08-29T19:05Z,DL,DUB,2024-08-29T21,2024-08-29T21,DL,7.0
2024-08-29T19:05Z,OT,AMS,2024-08-29T20,2024-08-29T20,FE,-4.0
2024-08-29T19:10Z,OT,TRS,2024-08-29T20,2024-08-29T20,OT,12.0
2024-08-29T19:10Z,FE,VRN,2024-08-29T20,2024-08-29T20,FE,-7.0
2024-08-29T19:10Z,OT,FLR,2024-08-29T20,2024-08-29T20,OT,10.0
2024-08-29T19:10Z,OT,DUS,2024-08-29T20,2024-08-29T20,OT,1.0
2024-08-29T19:10Z,DL,BRE,2024-08-29T20,2024-08-29T20,DL,21.0
2024-08-29T19:10Z,OT,BGO,2024-08-29T21,2024-08-29T21,FE,-3.0
2024-08-29T19:10Z,DL,MRS,2024-08-29T20,2024-08-29T21,DL,20.0
2024-08-29T19:10Z,OT,TIA,2024-08-29T21,2024-08-29T21,OT,7.0
2024-08-29T19:15Z,OT,HAM,2024-08-29T20,2024-08-29T20,OT,4.0
2024-08-29T19:15Z,DL,MUC,2024-08-29T20,2024-08-29T20,DL,35.0
2024-08-29T19:15Z,DL,BER,2024-08-29T20,2024-08-29T20,DL,33.0
2024-08-29T19:15Z,OT,BSL,2024-08-29T20,2024-08-29T20,OT,4.0
2024-08-29T19:20Z,FE,KTW,2024-08-29T20,2024-08-29T20,OT,0.0
2024-08-29T19:20Z,DL,LIS,2024-08-29T22,2024-08-29T22,DL,24.0
2024-08-29T19:20Z,OT,POZ,2024-08-29T20,2024-08-29T20,OT,5.0
2024-08-29T19:20Z,DL,EVN,2024-08-29T23,2024-08-29T23,DL,21.0
2024-08-29T19:25Z,DL,LCA,2024-08-29T23,2024-08-29T23,DL,49.0
2024-08-29T19:30Z,OT,FCO,2024-08-29T21,2024-08-29T21,DL,18.0
2024-08-29T19:30Z,DL,LHR,2024-08-29T21,2024-08-29T21,DL,18.0
2024-08-29T19:30Z,OT,TLS,2024-08-29T21,2024-08-29T21,OT,5.0
2024-08-29T19:30Z,OT,SZG,2024-08-29T20,2024-08-29T20,OT,4.0
2024-08-29T19:30Z,OT,BRU,2024-08-29T20,2024-08-29T20,FE,-7.0
2024-08-29T19:40Z,OT,EZE,2024-08-30T09,2024-08-30T09,FE,-3.0
2024-08-29T19:40Z,OT,HKG,2024-08-30T07,2024-08-30T07,OT,4.0
2024-08-29T19:40Z,DL,ARN,2024-08-29T21,2024-08-29T22,DL,23.0
2024-08-29T19:40Z,DL,TLL,2024-08-29T22,2024-08-29T22,DL,18.0
2024-08-29T19:40Z,DL,CDG,2024-08-29T20,2024-08-29T21,DL,29.0
2024-08-29T19:40Z,DL,SIN,2024-08-30T08,2024-08-30T08,DL,52.0
2024-08-29T19:45Z,OT,BLL,2024-08-29T21,2024-08-29T21,OT,3.0
2024-08-29T19:45Z,OT,CMN,2024-08-29T23,2024-08-29T23,OT,9.0
2024-08-29T19:50Z,DL,PMI,2024-08-29T22,2024-08-29T22,DL,30.0
2024-08-29T19:50Z,FE,HEL,2024-08-29T22,2024-08-29T22,FE,-14.0
2024-08-29T19:50Z,OT,OSL,2024-08-29T21,2024-08-29T21,FE,-4.0
2024-08-29T19:50Z,DL,TUN,2024-08-29T22,2024-08-29T22,DL,7.0
2024-08-29T19:50Z,DL,EDI,2024-08-29T21,2024-08-29T21,DL,8.0
2024-08-29T19:50Z,DL,VIE,2024-08-29T21,2024-08-29T21,DL,30.0
2024-08-29T19:55Z,OT,WDH,2024-08-30T06,2024-08-30T06,OT,6.0
2024-08-29T19:55Z,FE,GRZ,2024-08-29T21,2024-08-29T21,OT,4.0
2024-08-29T19:55Z,OT,SIN,2024-08-30T08,2024-08-30T08,DL,31.0
2024-08-29T19:55Z,DL,BHX,2024-08-29T21,2024-08-29T21,DL,22.0
2024-08-29T19:55Z,DL,ALG,2024-08-29T22,2024-08-29T23,DL,30.0
2024-08-29T20:00Z,OT,MXP,2024-08-29T21,2024-08-29T21,OT,9.0
2024-08-29T20:00Z,OT,LAD,2024-08-30T04,2024-08-30T04,OT,12.0
2024-08-29T20:00Z,OT,MAN,2024-08-29T21,2024-08-29T21,OT,6.0
2024-08-29T20:00Z,OT,BEG,2024-08-29T21,2024-08-29T22,OT,7.0
2024-08-29T20:05Z,OT,LUX,2024-08-29T20,2024-08-29T20,OT,8.0
2024-08-29T20:05Z,OT,GRU,2024-08-30T07,2024-08-30T07,FE,-6.0
2024-08-29T20:05Z,DL,JNB,2024-08-30T06,2024-08-30T06,DL,29.0
2024-08-29T20:05Z,OT,GLA,2024-08-29T22,2024-08-29T22,OT,6.0
2024-08-29T20:10Z,OT,HAJ,2024-08-29T21,2024-08-29T20,FE,-1.0
2024-08-29T20:10Z,DL,STR,2024-08-29T20,2024-08-29T21,DL,25.0
2024-08-29T20:10Z,DL,BLQ,2024-08-29T21,2024-08-29T21,DL,26.0
2024-08-29T20:10Z,OT,BUD,2024-08-29T21,2024-08-29T21,OT,5.0
2024-08-29T20:10Z,FE,ZAG,2024-08-29T21,2024-08-29T21,OT,10.0
2024-08-29T20:15Z,DL,NUE,2024-08-29T20,2024-08-29T21,DL,17.0
2024-08-29T20:15Z,OT,LEJ,2024-08-29T21,2024-08-29T21,OT,8.0
2024-08-29T20:15Z,OT,DRS,2024-08-29T21,2024-08-29T21,FE,-5.0
2024-08-29T20:15Z,OT,GIG,2024-08-30T08,2024-08-30T08,FE,-13.0
2024-08-29T20:15Z,DL,CPT,2024-08-30T08,2024-08-30T08,DL,10.0
2024-08-29T20:15Z,DL,PRG,2024-08-29T21,2024-08-29T21,DL,22.0
2024-08-29T19:15Z,DL,AMM,2024-08-29T23,2024-08-30T11,DL,705.0
2024-08-20T02:45Z,FE,AYT,2024-08-20T06,2024-08-20T06,OT,7.0
2024-08-20T02:45Z,DL,AYT,2024-08-20T06,2024-08-20T07,DL,57.0
2024-08-20T02:45Z,DL,PMI,2024-08-20T04,2024-08-20T05,DL,37.0
2024-08-20T02:50Z,FE,CFU,2024-08-20T05,2024-08-20T05,OT,1.0
2024-08-20T02:50Z,FE,SUF,2024-08-20T05,2024-08-20T05,FE,-7.0
2024-08-20T03:00Z,FE,BOJ,2024-08-20T05,2024-08-20T05,FE,-4.0
2024-08-20T03:00Z,OT,VAR,2024-08-20T05,2024-08-20T05,FE,-2.0
2024-08-20T03:00Z,DL,XRY,2024-08-20T06,2024-08-20T08,DL,143.0
2024-08-20T03:00Z,DL,PMI,2024-08-20T05,2024-08-20T06,DL,88.0
2024-08-20T03:30Z,OT,RHO,2024-08-20T06,2024-08-20T06,DL,16.0
2024-08-20T03:55Z,OT,HER,2024-08-20T06,2024-08-20T07,OT,11.0
2024-08-20T04:15Z,OT,BER,2024-08-20T05,2024-08-20T05,FE,-4.0
2024-08-20T04:15Z,OT,COV,2024-08-20T07,2024-08-20T08,OT,10.0
2024-08-20T04:40Z,DL,FAO,2024-08-20T07,2024-08-20T09,DL,91.0
2024-08-20T04:40Z,OT,ZRH,2024-08-20T05,2024-08-20T05,FE,-5.0
2024-08-20T04:40Z,FE,VIE,2024-08-20T06,2024-08-20T05,FE,-13.0
2024-08-20T04:45Z,OT,BER,2024-08-20T05,2024-08-20T05,FE,-15.0
2024-08-20T04:45Z,FE,CTA,2024-08-20T07,2024-08-20T07,FE,-1.0
2024-08-20T04:45Z,OT,BRE,2024-08-20T05,2024-08-20T05,FE,-3.0
2024-08-20T04:55Z,OT,PMI,2024-08-20T07,2024-08-20T07,OT,6.0
2024-08-20T04:55Z,OT,BRU,2024-08-20T05,2024-08-20T05,FE,-1.0
2024-08-20T05:00Z,FE,STR,2024-08-20T05,2024-08-20T05,FE,-2.0
2024-08-20T05:00Z,OT,ARN,2024-08-20T07,2024-08-20T06,FE,-7.0
2024-08-20T05:00Z,DL,OSL,2024-08-20T07,2024-08-20T07,DL,6.0
2024-08-20T05:00Z,OT,LHR,2024-08-20T06,2024-08-20T06,FE,-7.0
2024-08-20T05:00Z,OT,BSL,2024-08-20T05,2024-08-20T05,FE,-6.0
2024-08-20T05:05Z,OT,HAJ,2024-08-20T05,2024-08-20T05,OT,3.0
2024-08-20T05:05Z,OT,DUS,2024-08-20T05,2024-08-20T05,FE,-8.0
2024-08-20T05:05Z,OT,LUX,2024-08-20T05,2024-08-20T05,OT,8.0
2024-08-20T05:05Z,OT,DUB,2024-08-20T07,2024-08-20T07,FE,-9.0
2024-08-20T05:10Z,FE,MXP,2024-08-20T06,2024-08-20T06,FE,-8.0
2024-08-20T05:10Z,OT,BUD,2024-08-20T06,2024-08-20T06,OT,1.0
2024-08-20T05:15Z,OT,MUC,2024-08-20T06,2024-08-20T06,FE,-4.0
2024-08-20T05:15Z,OT,LEJ,2024-08-20T06,2024-08-20T06,FE,-9.0
2024-08-20T05:20Z,FE,CPH,2024-08-20T06,2024-08-20T06,FE,-14.0
2024-08-20T05:20Z,OT,WAW,2024-08-20T06,2024-08-20T06,OT,0.0
2024-08-20T05:20Z,OT,WAW,2024-08-20T07,2024-08-20T07,OT,7.0
2024-08-20T05:30Z,FE,HAM,2024-08-20T06,2024-08-20T06,FE,-6.0
2024-08-20T05:30Z,FE,FCO,2024-08-20T07,2024-08-20T07,FE,-20.0
2024-08-20T05:30Z,OT,GVA,2024-08-20T06,2024-08-20T06,DL,17.0
2024-08-20T05:35Z,FE,MAN,2024-08-20T07,2024-08-20T07,FE,-14.0
2024-08-20T05:35Z,FE,BCN,2024-08-20T07,2024-08-20T07,FE,-18.0
2024-08-20T05:40Z,OT,TLS,2024-08-20T07,2024-08-20T07,FE,-2.0
2024-08-20T05:45Z,OT,BER,2024-08-20T06,2024-08-20T06,FE,-13.0
2024-08-20T05:50Z,OT,AMS,2024-08-20T07,2024-08-20T07,OT,1.0
2024-08-20T05:50Z,OT,ZRH,2024-08-20T06,2024-08-20T06,FE,-4.0
2024-08-20T05:55Z,OT,GOT,2024-08-20T07,2024-08-20T07,FE,-10.0
2024-08-20T05:55Z,DL,BHX,2024-08-20T07,2024-08-20T07,DL,21.0
2024-08-20T06:00Z,FE,HAM,2024-08-20T07,2024-08-20T06,FE,-18.0
2024-08-20T06:00Z,OT,BOD,2024-08-20T07,2024-08-20T07,OT,0.0
2024-08-20T06:00Z,DL,LHR,2024-08-20T07,2024-08-20T08,DL,30.0
2024-08-20T06:00Z,OT,AYT,2024-08-20T09,2024-08-20T09,OT,3.0
2024-08-20T04:40Z,DL,FAO,2024-08-20T07,2024-08-20T09,DL,91.0
2024-08-20T05:55Z,DL,BHX,2024-08-20T07,2024-08-20T07,DL,21.0
2024-08-20T06:00Z,FE,HAM,2024-08-20T07,2024-08-20T06,FE,-18.0
2024-08-20T06:00Z,OT,BOD,2024-08-20T07,2024-08-20T07,OT,0.0
2024-08-20T06:00Z,DL,LHR,2024-08-20T07,2024-08-20T08,DL,30.0
2024-08-20T06:00Z,OT,AYT,2024-08-20T09,2024-08-20T09,OT,3.0
2024-08-20T06:05Z,OT,FLR,2024-08-20T07,2024-08-20T07,FE,-5.0
2024-08-20T06:05Z,OT,SOF,2024-08-20T08,2024-08-20T08,FE,-6.0
2024-08-20T06:15Z,OT,LCY,2024-08-20T07,2024-08-20T07,OT,1.0
2024-08-20T06:15Z,OT,PSA,2024-08-20T07,2024-08-20T07,FE,-9.0
2024-08-20T06:15Z,FE,MUC,2024-08-20T07,2024-08-20T07,FE,-8.0
2024-08-20T06:20Z,OT,VIE,2024-08-20T07,2024-08-20T07,FE,-12.0
2024-08-20T06:25Z,OT,MRS,2024-08-20T08,2024-08-20T08,OT,2.0
2024-08-20T06:35Z,FE,GRZ,2024-08-20T07,2024-08-20T07,FE,-5.0
2024-08-20T06:35Z,OT,CDG,2024-08-20T07,2024-08-20T07,FE,-4.0
2024-08-20T06:35Z,OT,PRG,2024-08-20T07,2024-08-20T07,FE,-4.0
2024-08-20T06:35Z,DL,JFK,2024-08-20T15,2024-08-20T15,DL,33.0
2024-08-20T06:45Z,OT,LIN,2024-08-20T07,2024-08-20T08,OT,5.0
2024-08-20T06:45Z,OT,BER,2024-08-20T07,2024-08-20T07,FE,-7.0
2024-08-20T06:45Z,OT,BLQ,2024-08-20T08,2024-08-20T08,OT,0.0
2024-08-20T06:45Z,OT,RNS,2024-08-20T08,2024-08-20T08,FE,-2.0
2024-08-20T06:45Z,DL,LYS,2024-08-20T08,2024-08-20T08,DL,27.0
2024-08-20T06:50Z,DL,ZRH,2024-08-20T07,2024-08-20T08,DL,18.0
2024-08-20T06:55Z,OT,DRS,2024-08-20T07,2024-08-20T07,FE,-9.0
2024-08-20T06:55Z,OT,VCE,2024-08-20T08,2024-08-20T08,FE,-4.0
2024-08-20T06:55Z,OT,BLL,2024-08-20T08,2024-08-20T08,FE,-7.0
2024-08-20T06:55Z,DL,BUD,2024-08-20T08,2024-08-20T08,DL,11.0
2024-08-20T06:55Z,DL,KRK,2024-08-20T08,2024-08-20T08,DL,12.0
2024-08-20T06:55Z,OT,GVA,2024-08-20T08,2024-08-20T08,OT,0.0
2024-08-20T07:00Z,OT,HAM,2024-08-20T08,2024-08-20T08,FE,-4.0
2024-08-20T07:00Z,DL,LHR,2024-08-20T08,2024-08-20T09,DL,27.0
2024-08-20T07:00Z,OT,BRU,2024-08-20T08,2024-08-20T07,FE,-18.0
2024-08-20T07:05Z,OT,WRO,2024-08-20T08,2024-08-20T08,FE,-3.0
2024-08-20T07:05Z,OT,SZG,2024-08-20T08,2024-08-20T08,OT,0.0
2024-08-20T07:05Z,FE,MLA,2024-08-20T09,2024-08-20T09,FE,-13.0
2024-08-20T07:05Z,OT,IST,2024-08-20T10,2024-08-20T10,DL,36.0
2024-08-20T07:05Z,OT,POZ,2024-08-20T08,2024-08-20T08,FE,-11.0
2024-08-20T07:10Z,OT,HAJ,2024-08-20T08,2024-08-20T07,FE,-5.0
2024-08-20T07:10Z,OT,SVQ,2024-08-20T10,2024-08-20T09,FE,-6.0
2024-08-20T07:10Z,DL,ESB,2024-08-20T10,2024-08-20T11,DL,46.0
2024-08-20T07:15Z,OT,MUC,2024-08-20T08,2024-08-20T08,OT,0.0
2024-08-20T07:15Z,OT,MXP,2024-08-20T08,2024-08-20T08,FE,-2.0
2024-08-20T07:15Z,OT,HEL,2024-08-20T09,2024-08-20T09,OT,1.0
2024-08-20T07:15Z,OT,AGP,2024-08-20T10,2024-08-20T10,OT,0.0
2024-08-20T07:15Z,OT,LIS,2024-08-20T10,2024-08-20T10,OT,12.0
2024-08-20T07:20Z,OT,VIE,2024-08-20T08,2024-08-20T08,FE,-7.0
2024-08-20T07:25Z,OT,FMO,2024-08-20T08,2024-08-20T08,OT,5.0
2024-08-20T07:25Z,OT,STR,2024-08-20T08,2024-08-20T08,OT,4.0
2024-08-20T07:25Z,OT,AMS,2024-08-20T08,2024-08-20T08,OT,5.0
2024-08-20T07:25Z,DL,ATH,2024-08-20T10,2024-08-20T10,DL,24.0
2024-08-20T07:30Z,DL,GOT,2024-08-20T09,2024-08-20T09,DL,16.0
2024-08-20T07:30Z,OT,CDG,2024-08-20T08,2024-08-20T08,FE,-9.0
2024-08-20T07:30Z,DL,OTP,2024-08-20T09,2024-08-20T10,DL,31.0
2024-08-20T07:35Z,OT,VLC,2024-08-20T10,2024-08-20T10,OT,6.0
2024-08-20T07:35Z,OT,OPO,2024-08-20T10,2024-08-20T10,OT,5.0
2024-08-20T07:40Z,OT,LUX,2024-08-20T08,2024-08-20T08,OT,11.0
2024-08-20T07:40Z,FE,BRU,2024-08-20T08,2024-08-20T08,FE,-6.0
2024-08-20T07:40Z,OT,MAD,2024-08-20T10,2024-08-20T10,FE,-1.0
2024-08-20T07:45Z,OT,CUN,2024-08-20T19,2024-08-20T19,OT,3.0
2024-08-20T07:45Z,DL,BER,2024-08-20T08,2024-08-20T09,DL,17.0
2024-08-20T07:45Z,OT,TLL,2024-08-20T10,2024-08-20T10,FE,-4.0
2024-08-20T07:45Z,OT,MAN,2024-08-20T09,2024-08-20T09,FE,-5.0
2024-08-20T07:45Z,FE,ZRH,2024-08-20T08,2024-08-20T08,OT,0.0
2024-08-20T07:50Z,OT,VNO,2024-08-20T09,2024-08-20T09,FE,-6.0
2024-08-20T07:50Z,FE,BCN,2024-08-20T09,2024-08-20T09,FE,-14.0
2024-08-20T07:50Z,FE,BSL,2024-08-20T08,2024-08-20T08,FE,-2.0
2024-08-20T07:55Z,OT,BRE,2024-08-20T08,2024-08-20T08,OT,5.0
2024-08-20T08:00Z,OT,HAM,2024-08-20T09,2024-08-20T08,FE,-11.0
2024-08-20T08:00Z,OT,NUE,2024-08-20T08,2024-08-20T08,OT,2.0
2024-08-20T08:00Z,DL,IAH,2024-08-20T18,2024-08-20T19,DL,27.0
2024-08-20T08:00Z,DL,CPH,2024-08-20T09,2024-08-20T09,DL,29.0
2024-08-20T08:00Z,DL,LHR,2024-08-20T09,2024-08-20T10,DL,25.0
2024-08-20T08:05Z,DL,RIX,2024-08-20T10,2024-08-20T10,DL,11.0
2024-08-20T08:05Z,OT,PRG,2024-08-20T09,2024-08-20T09,FE,-4.0
2024-08-20T08:05Z,DL,SOF,2024-08-20T10,2024-08-20T11,DL,49.0
2024-08-20T08:05Z,OT,SJJ,2024-08-20T09,2024-08-20T09,OT,1.0
2024-08-20T08:05Z,DL,ZAG,2024-08-20T09,2024-08-20T09,DL,33.0
2024-08-20T08:10Z,DL,DFW,2024-08-20T19,2024-08-20T19,FE,-5.0
2024-08-20T08:10Z,DL,NCL,2024-08-20T10,2024-08-20T10,DL,10.0
2024-08-20T08:15Z,OT,MUC,2024-08-20T09,2024-08-20T09,OT,5.0
2024-08-20T08:20Z,FE,PMI,2024-08-20T10,2024-08-20T10,FE,-1.0
2024-08-20T08:20Z,OT,NAP,2024-08-20T10,2024-08-20T10,OT,12.0
